YAL060W 	chrI 	35098	35187	0.829979903
YOR091W 	chrXV 	493794	493873	0.547968097
YOR091W 	chrXV 	493874	493956	0.42459679
YOR091W 	chrXV 	493957	494058	0.742329525
YOR091W 	chrXV 	494060	494143	0.455643881
YOR091W 	chrXV 	494145	494218	0.658968563
YOR091W 	chrXV 	494220	494308	0.493924632
YOR091W 	chrXV 	494309	494393	0.587855804
YOR091W 	chrXV 	494396	494470	0.749827911
YOR091W 	chrXV 	494473	494546	0.696323852
YOR094W 	chrXV 	502700	502801	0.472701847
YOR094W 	chrXV 	502802	502902	0.690325396
YOR094W 	chrXV 	502903	502985	0.495981643
YOR094W 	chrXV 	502986	503086	0.53614256
YOR094W 	chrXV 	503087	503186	0.671880993
YOR094W 	chrXV 	503187	503283	0.685952071
YOR094W 	chrXV 	503284	503381	0.591779114
YOR094W 	chrXV 	503382	503469	0.327749096
YOR096W 	chrXV 	505738	505827	0.909352239
YOR096W 	chrXV 	505829	505929	0.900204653
YOR096W 	chrXV 	505930	506024	0.735176092
YOR096W 	chrXV 	506025	506112	0.650093591
YOR096W 	chrXV 	506114	506207	0.539558534
YOR096W 	chrXV 	506211	506298	0.522884693
YOR096W 	chrXV 	506299	506422	0.859110255
YOR096W 	chrXV 	506427	506512	0.793897417
YOR096W 	chrXV 	506514	506597	0.554540641
YOR096W 	chrXV 	506598	506705	0.67438268
YOR096W 	chrXV 	506707	506807	0.759686323
YOR096W 	chrXV 	506835	506865	0.954875541
YOR099W 	chrXV 	511646	511765	0.546175161
YOR099W 	chrXV 	511766	511853	0.616731542
YOR099W 	chrXV 	511854	511962	0.782104781
YOR099W 	chrXV 	511963	512055	0.767287646
YOR099W 	chrXV 	512057	512175	0.549317436
YOR099W 	chrXV 	512176	512272	0.539626938
YOR099W 	chrXV 	512273	512378	0.607261345
YOR099W 	chrXV 	512379	512484	0.645808901
YOR099W 	chrXV 	512485	512579	0.653491353
YOR099W 	chrXV 	512582	512700	0.665667419
YOR099W 	chrXV 	512701	512828	0.292892947
YOR099W 	chrXV 	512835	512921	0.736016472
YOR099W 	chrXV 	512922	513013	0.72570309
YOR099W 	chrXV 	513017	513136	0.669356697
YOR108W 	chrXV 	522938	523035	0.903498714
YOR108W 	chrXV 	523036	523121	0.665978768
YOR108W 	chrXV 	523125	523214	0.595484533
YOR108W 	chrXV 	523218	523312	0.438635469
YOR108W 	chrXV 	523313	523407	0.584700539
YOR108W 	chrXV 	523408	523500	0.647967238
YOR108W 	chrXV 	523501	523594	0.487406127
YOR108W 	chrXV 	523595	523703	0.591964834
YOR108W 	chrXV 	523704	523797	0.802533922
YOR108W 	chrXV 	523800	523906	0.668489665
YOR108W 	chrXV 	523908	524034	0.753801238
YOR108W 	chrXV 	524035	524140	0.407574521
YOR108W 	chrXV 	524141	524225	0.409585398
YOR108W 	chrXV 	524226	524335	0.379230056
YOR108W 	chrXV 	524336	524424	0.672583873
YOR108W 	chrXV 	524425	524502	0.619192895
YOR108W 	chrXV 	524504	524612	0.556702346
YOR108W 	chrXV 	524613	524710	0.71151055
YOR108W 	chrXV 	524711	524830	0.554264015
YOR108W 	chrXV 	524831	524934	0.72882609
YOR117W 	chrXV 	544954	545067	0.617704357
YOR117W 	chrXV 	545068	545166	0.444333579
YOR117W 	chrXV 	545169	545248	0.664597273
YOR117W 	chrXV 	545249	545349	0.559984651
YOR117W 	chrXV 	545350	545454	0.726393572
YOR117W 	chrXV 	545455	545560	0.632983676
YOR117W 	chrXV 	545562	545672	0.786913087
YOR117W 	chrXV 	545673	545777	0.784170344
YOR117W 	chrXV 	545778	545880	0.680234764
YOR117W 	chrXV 	545883	545992	0.559560222
YOR117W 	chrXV 	545993	546093	0.856223677
YOR117W 	chrXV 	546094	546183	0.48532413
YOR117W 	chrXV 	546188	546300	0.413022815
YOR117W 	chrXV 	546301	546388	0.846344477
YOR117W 	chrXV 	546404	546459	0.856924996
YOR118W 	chrXV 	546667	546768	0.677298726
YOR118W 	chrXV 	546769	546864	0.596590062
YOR118W 	chrXV 	546865	546955	0.447818007
YOR118W 	chrXV 	546956	547041	0.395390468
YOR118W 	chrXV 	547042	547145	0.635042977
YOR118W 	chrXV 	547147	547245	0.567934311
YOR118W 	chrXV 	547246	547326	0.714656607
YOR118W 	chrXV 	547327	547441	0.620189448
YOR118W 	chrXV 	547442	547530	0.485630906
YOR118W 	chrXV 	547533	547621	0.563066937
YOR118W 	chrXV 	547622	547723	0.262949931
YOR118W 	chrXV 	547724	547817	0.669768554
YOR118W 	chrXV 	547818	547929	0.522692215
YOR118W 	chrXV 	547930	548020	0.642444464
YOR118W 	chrXV 	548021	548112	0.654225427
YOR118W 	chrXV 	548113	548201	0.720743665
YOR118W 	chrXV 	548204	548297	0.571625553
YOR118W 	chrXV 	548300	548422	0.367924686
YOR118W 	chrXV 	548424	548507	0.658343607
YOR118W 	chrXV 	548510	548625	0.576356519
YOR133W 	chrXV 	575018	575503	0.975112275
YOR133W 	chrXV 	575509	577198	0.828359799
YOR133W 	chrXV 	577208	577587	0.8292162
YOR133W 	chrXV 	577588	577681	0.364041389
YOR133W 	chrXV 	577683	577799	0.684770834
YOR136W 	chrXV 	580147	580238	0.69334029
YOR136W 	chrXV 	580240	580339	0.666815582
YOR136W 	chrXV 	580341	580436	0.738925569
YOR136W 	chrXV 	580437	580528	0.763165542
YOR136W 	chrXV 	580529	580622	0.656430089
YOR136W 	chrXV 	580627	580723	0.818019122
YOR136W 	chrXV 	580728	580826	0.364802915
YOR136W 	chrXV 	580828	580924	0.574490542
YOR136W 	chrXV 	580927	581025	0.597422544
YOR136W 	chrXV 	581026	581137	0.607948221
YOR136W 	chrXV 	581141	581232	0.404379971
YOR136W 	chrXV 	581233	581323	0.890976101
YOR136W 	chrXV 	581326	581416	0.604976832
YOR136W 	chrXV 	581417	581502	0.610612147
YOR136W 	chrXV 	581559	581624	0.407039829
YOR142W 	chrXV 	592849	592949	0.657242531
YOR142W 	chrXV 	592950	593064	0.612097655
YOR142W 	chrXV 	593066	593157	0.62744707
YOR142W 	chrXV 	593158	593259	0.652417931
YOR142W 	chrXV 	593260	593350	0.773292415
YOR142W 	chrXV 	593351	593448	0.729735656
YOR142W 	chrXV 	593449	593536	0.774958514
YOR142W 	chrXV 	593537	593627	0.3890649
YOR142W 	chrXV 	593629	593743	0.66709793
YOR142W 	chrXV 	593744	593841	0.680553702
YOR142W 	chrXV 	593842	593952	0.403996283
YOR142W 	chrXV 	593953	594063	0.711207238
YOR142W 	chrXV 	594064	594172	0.619905513
YOR142W 	chrXV 	594201	594257	0.439641389
YOR150W 	chrXV 	611963	612052	0.812543303
YOR150W 	chrXV 	612056	612155	0.537748384
YOR150W 	chrXV 	612161	612256	0.621983561
YOR150W 	chrXV 	612258	612356	0.658439299
YOR150W 	chrXV 	612357	612443	0.423327257
YOR150W 	chrXV 	612445	612545	0.399754204
YOR153W 	chrXV 	619652	619746	0.779910701
YOR153W 	chrXV 	619749	619838	0.675727203
YOR153W 	chrXV 	619839	619923	0.379991121
YOR153W 	chrXV 	619925	620008	0.636123905
YOR153W 	chrXV 	620009	620101	0.539468387
YOR153W 	chrXV 	620103	620193	0.612512067
YOR153W 	chrXV 	620194	620303	0.674079537
YOR153W 	chrXV 	620304	620390	0.414852173
YOR153W 	chrXV 	620391	620499	0.811345227
YOR153W 	chrXV 	620500	620605	0.776894585
YOR153W 	chrXV 	620607	620707	0.652624446
YOR153W 	chrXV 	620708	620812	0.731354621
YOR153W 	chrXV 	620818	620920	0.766989348
YOR153W 	chrXV 	620922	621027	0.796313346
YOR153W 	chrXV 	621030	621123	0.750730855
YOR153W 	chrXV 	621124	621203	0.580833987
YOR153W 	chrXV 	621204	621287	0.750810202
YOR153W 	chrXV 	621288	621373	0.397009053
YOR153W 	chrXV 	621374	621496	0.509278741
YOR153W 	chrXV 	621499	621608	0.363940674
YOR153W 	chrXV 	621609	621703	0.540564729
YOR153W 	chrXV 	621706	621831	0.615947331
YOR153W 	chrXV 	621832	621951	0.738445186
YOR153W 	chrXV 	621954	622059	0.562844052
YOR153W 	chrXV 	622067	622182	0.851619945
YOR153W 	chrXV 	622186	622290	0.724136723
YOR153W 	chrXV 	622292	622379	0.615447859
YOR153W 	chrXV 	622380	622478	0.491507539
YOR153W 	chrXV 	622481	622587	0.604564674
YOR153W 	chrXV 	622596	622704	0.658429629
YOR153W 	chrXV 	622709	622804	0.622813468
YOR153W 	chrXV 	622808	622919	0.725204315
YOR153W 	chrXV 	622920	623026	0.464215542
YOR153W 	chrXV 	623027	623142	0.739036127
YOR153W 	chrXV 	623143	623244	0.688395813
YOR153W 	chrXV 	623246	623343	0.459958151
YOR153W 	chrXV 	623344	623433	0.57431855
YOR153W 	chrXV 	623434	623544	0.64001246
YOR153W 	chrXV 	623545	623649	0.838602819
YOR153W 	chrXV 	623650	623761	0.210250803
YOR153W 	chrXV 	623762	623899	0.579575364
YOR153W 	chrXV 	623900	624026	0.56930434
YOR153W 	chrXV 	624029	624136	0.482115321
YOR153W 	chrXV 	624137	624221	0.744722201
YOR153W 	chrXV 	624222	624344	0.612400424
YOR153W 	chrXV 	624345	624432	0.771624601
YOR163W 	chrXV 	642699	642790	0.679368771
YOR163W 	chrXV 	642794	642885	0.494538036
YOR163W 	chrXV 	642886	642975	0.279411437
YOR163W 	chrXV 	642976	643072	0.693771136
YOR163W 	chrXV 	643075	643160	0.61686191
YOR163W 	chrXV 	643161	643240	0.424549807
YOR163W 	chrXV 	643242	643334	0.547940274
YOR168W 	chrXV 	649282	649386	0.614049789
YOR168W 	chrXV 	649387	649475	0.648283042
YOR168W 	chrXV 	649479	649580	0.600216273
YOR168W 	chrXV 	649581	649685	0.731355455
YOR168W 	chrXV 	649686	649778	0.650469434
YOR168W 	chrXV 	649779	649871	0.481749799
YOR168W 	chrXV 	649872	649952	0.70094966
YOR168W 	chrXV 	649953	650054	0.568504124
YOR168W 	chrXV 	650055	650163	0.649813431
YOR168W 	chrXV 	650167	650264	0.630606857
YOR168W 	chrXV 	650265	650365	0.635598612
YOR168W 	chrXV 	650366	650466	0.739549366
YOR168W 	chrXV 	650468	650555	0.54379546
YOR168W 	chrXV 	650559	650656	0.643010569
YOR168W 	chrXV 	650657	650757	0.839137014
YOR168W 	chrXV 	650758	650861	0.779426631
YOR168W 	chrXV 	650862	650955	0.456062588
YOR168W 	chrXV 	650956	651079	0.615350468
YOR168W 	chrXV 	651080	651169	0.508576826
YOR168W 	chrXV 	651171	651257	0.674443773
YOR168W 	chrXV 	651264	651346	0.595566679
YOR168W 	chrXV 	651347	651441	0.666028832
YOR168W 	chrXV 	651442	651529	0.714191615
YOR168W 	chrXV 	651532	651641	0.703877828
YOR168W 	chrXV 	651643	651752	0.6380269
YOR168W 	chrXV 	651775	651832	0.933057775
YOR174W 	chrXV 	658626	658729	0.677983068
YOR174W 	chrXV 	658732	658829	0.538506632
YOR174W 	chrXV 	658830	658931	0.515358629
YOR174W 	chrXV 	658936	659029	0.517973886
YOR174W 	chrXV 	659030	659115	0.332568928
YOR174W 	chrXV 	659116	659196	0.576418695
YOR174W 	chrXV 	659198	659282	0.430363445
YOR174W 	chrXV 	659283	659377	0.78859698
YOR174W 	chrXV 	659380	659457	0.511388509
YOR174W 	chrXV 	659458	659546	0.404850713
YOR174W 	chrXV 	659547	659654	0.402017996
YOR174W 	chrXV 	659674	659718	0.690555861
YOR176W 	chrXV 	662302	662391	0.551646991
YOR176W 	chrXV 	662392	662475	0.629939964
YOR176W 	chrXV 	662480	662566	0.482945505
YOR176W 	chrXV 	662568	662668	0.591556485
YOR176W 	chrXV 	662669	662765	0.745539473
YOR176W 	chrXV 	662766	662849	0.767275652
YOR176W 	chrXV 	662851	662948	0.777904599
YOR176W 	chrXV 	662949	663046	0.690092124
YOR176W 	chrXV 	663047	663146	0.556814732
YOR176W 	chrXV 	663147	663240	0.625752726
YOR176W 	chrXV 	663241	663345	0.65394087
YOR176W 	chrXV 	663346	663450	0.452742823
YOR176W 	chrXV 	663451	663536	0.45627615
YOR176W 	chrXV 	663537	663635	0.64714305
YOR187W 	chrXV 	683915	684030	0.642691242
YOR187W 	chrXV 	684031	684129	0.445263091
YOR187W 	chrXV 	684130	684225	0.674045214
YOR187W 	chrXV 	684227	684322	0.334428058
YOR187W 	chrXV 	684323	684407	0.635583866
YOR187W 	chrXV 	684409	684510	0.558021243
YOR187W 	chrXV 	684511	684618	0.461360383
YOR187W 	chrXV 	684620	684740	0.503062019
YOR187W 	chrXV 	684742	684855	0.611437283
YOR187W 	chrXV 	684856	684953	0.744085698
YOR187W 	chrXV 	684955	685058	0.611618314
YOR187W 	chrXV 	685060	685163	0.607559566
YOR187W 	chrXV 	685164	685277	0.629780519
YOR187W 	chrXV 	685278	685391	0.731236199
YOR187W 	chrXV 	685392	685500	0.734267786
YOR189W 	chrXV 	689602	689689	0.521228846
YOR189W 	chrXV 	689692	689774	0.703124427
YOR189W 	chrXV 	689775	689875	0.720325754
YOR189W 	chrXV 	689876	689951	0.726986288
YOR189W 	chrXV 	689954	690052	0.556277421
YOR189W 	chrXV 	690059	690138	0.534942701
YOR197W 	chrXV 	717066	717153	0.709994134
YOR197W 	chrXV 	717157	717237	0.310278682
YOR197W 	chrXV 	717238	717319	0.713443387
YOR197W 	chrXV 	717321	717393	0.492135556
YOR197W 	chrXV 	717397	717469	0.684732032
YOR197W 	chrXV 	717472	717572	0.567473193
YOR197W 	chrXV 	717575	717684	0.255579348
YOR197W 	chrXV 	717687	717805	0.783864171
YOR197W 	chrXV 	717807	717896	0.69904847
YOR197W 	chrXV 	717898	718013	0.510518861
YOR197W 	chrXV 	718015	718128	0.677436166
YOR197W 	chrXV 	718129	718231	0.533483102
YOR197W 	chrXV 	718232	718324	0.672105692
YOR197W 	chrXV 	718326	718420	0.435695472
YOR197W 	chrXV 	718422	718531	0.751451391
YOR202W 	chrXV 	721923	721999	0.697054826
YOR202W 	chrXV 	722001	722089	0.729127363
YOR202W 	chrXV 	722090	722190	0.524345814
YOR202W 	chrXV 	722197	722484	0.868367329
YOR202W 	chrXV 	722487	722578	0.878282979
YOR202W 	chrXV 	722583	722680	0.525646831
YOR202W 	chrXV 	722708	722756	0.422695825
YOR203W 	chrXV 	722823	722947	0.92849392
YOR203W 	chrXV 	722948	723026	0.417538996
YOR203W 	chrXV 	723027	723132	0.586277783
YOR203W 	chrXV 	723133	723225	0.661706892
YOR203W 	chrXV 	723226	723329	0.36303598
YOR203W 	chrXV 	723330	723411	0.701438515
YOR203W 	chrXV 	723416	723527	0.743883063
YOR203W 	chrXV 	723528	723610	0.627760446
YOR203W 	chrXV 	723611	723712	0.540325117
YOR203W 	chrXV 	723713	723831	0.657304972
YOR203W 	chrXV 	723832	723939	0.527377534
YOR203W 	chrXV 	723944	724048	0.816345973
YOR203W 	chrXV 	724050	724152	0.352211115
YOR203W 	chrXV 	724153	724246	0.648860918
YOR203W 	chrXV 	724247	724342	0.500652198
YOR203W 	chrXV 	724343	724446	0.518545036
YOR203W 	chrXV 	724447	724541	0.674683166
YOR203W 	chrXV 	724544	724642	0.665509276
YOR203W 	chrXV 	724643	724771	0.597164407
YOR203W 	chrXV 	724775	724895	0.676642612
YOR203W 	chrXV 	724897	725021	0.344133611
YOR203W 	chrXV 	725022	725133	0.041052128
YOR203W 	chrXV 	725134	725269	0.137404576
YOR203W 	chrXV 	725270	725380	0.260697236
YOR206W 	chrXV 	727493	727579	0.704427656
YOR206W 	chrXV 	727581	727663	0.708424146
YOR206W 	chrXV 	727664	727759	0.772495999
YOR206W 	chrXV 	727760	727839	0.527961177
YOR206W 	chrXV 	727840	727939	0.675867657
YOR206W 	chrXV 	727940	728034	0.764376048
YOR206W 	chrXV 	728035	728126	0.801954041
YOR206W 	chrXV 	728130	728220	0.680277452
YOR206W 	chrXV 	728221	728308	0.708854064
YOR206W 	chrXV 	728309	728418	0.590376951
YOR206W 	chrXV 	728420	728518	0.578169888
YOR206W 	chrXV 	728522	728603	0.495759328
YOR206W 	chrXV 	728608	728710	0.708536863
YOR206W 	chrXV 	728711	728799	0.737876971
YOR206W 	chrXV 	728801	728902	0.565005731
YOR206W 	chrXV 	728906	728997	0.660788133
YOR206W 	chrXV 	729002	729105	0.669176535
YOR206W 	chrXV 	729106	729188	0.722778526
YOR206W 	chrXV 	729189	729305	0.721060966
YOR206W 	chrXV 	729306	729381	0.497969128
YOR206W 	chrXV 	729384	729475	0.525246605
YOR206W 	chrXV 	729476	729569	0.501487323
YOR206W 	chrXV 	729570	729654	0.547505297
YOR206W 	chrXV 	729655	729770	0.887286562
YOR210W 	chrXV 	738277	738370	0.910704906
YOR210W 	chrXV 	738376	738476	0.770994923
YOR210W 	chrXV 	738477	738584	0.701413434
YOR210W 	chrXV 	738585	738659	0.593874634
YOR210W 	chrXV 	738660	738752	0.892411986
YOR210W 	chrXV 	738804	738857	0.966776693
YOR212W 	chrXV 	742699	742808	0.773383825
YOR212W 	chrXV 	742811	742896	0.67824505
YOR212W 	chrXV 	742897	742977	0.773224746
YOR212W 	chrXV 	742978	743064	0.658786486
YOR212W 	chrXV 	743065	743140	0.759579683
YOR212W 	chrXV 	743141	743229	0.764273179
YOR212W 	chrXV 	743235	743344	0.477887037
YOR212W 	chrXV 	743346	743436	0.686436747
YOR212W 	chrXV 	743441	743541	0.696948644
YOR212W 	chrXV 	743542	743639	0.51055246
YOR212W 	chrXV 	743641	743749	0.555544775
YOR212W 	chrXV 	743750	743870	0.576924704
YOR212W 	chrXV 	743871	743947	0.634932939
YOR212W 	chrXV 	743949	744074	0.175064294
YOR212W 	chrXV 	744078	744189	0.423798608
YOR212W 	chrXV 	744194	744276	0.511021374
YOR217W 	chrXV 	749202	749297	0.712349562
YOR217W 	chrXV 	749299	749393	0.659638432
YOR217W 	chrXV 	749394	749473	0.687043708
YOR217W 	chrXV 	749477	749556	0.441484708
YOR217W 	chrXV 	749558	749638	0.493516187
YOR217W 	chrXV 	749641	749739	0.568907704
YOR217W 	chrXV 	749740	749848	0.574824067
YOR217W 	chrXV 	749850	749938	0.407745395
YOR217W 	chrXV 	749940	750035	0.518017353
YOR217W 	chrXV 	750036	750121	0.527737319
YOR217W 	chrXV 	750122	750222	0.422760528
YOR217W 	chrXV 	750223	750319	0.61516685
YOR217W 	chrXV 	750320	750434	0.452909129
YOR217W 	chrXV 	750435	750533	0.630404369
YOR217W 	chrXV 	750535	750651	0.724239956
YOR217W 	chrXV 	750655	750750	0.537570691
YOR217W 	chrXV 	750751	750841	0.401537409
YOR217W 	chrXV 	750843	750920	0.612537631
YOR217W 	chrXV 	750921	751008	0.324455325
YOR217W 	chrXV 	751009	751102	0.558821995
YOR217W 	chrXV 	751103	751212	0.492804933
YOR217W 	chrXV 	751216	751325	0.583878483
YOR217W 	chrXV 	751326	751417	0.520669964
YOR217W 	chrXV 	751419	751518	0.454804679
YOR217W 	chrXV 	751520	751620	0.508834406
YOR217W 	chrXV 	751622	751718	0.63163612
YOR217W 	chrXV 	751722	751806	0.659376863
YOR217W 	chrXV 	751807	751880	0.2345139
YOR217W 	chrXV 	751881	751986	0.713931351
YOR217W 	chrXV 	752021	752061	0.788957672
YOR222W 	chrXV 	757845	757954	0.798874386
YOR222W 	chrXV 	757955	758067	0.457329877
YOR222W 	chrXV 	758070	758201	0.5403289
YOR222W 	chrXV 	758203	758320	0.397771714
YOR222W 	chrXV 	758322	758422	0.324193104
YOR222W 	chrXV 	758424	758531	0.469757403
YOR222W 	chrXV 	758532	758624	0.508409808
YOR222W 	chrXV 	758628	758701	0.785292303
YOR222W 	chrXV 	758707	758811	0.685640457
YOR222W 	chrXV 	758812	758912	0.498668674
YOR222W 	chrXV 	758914	759002	0.505717068
YOR222W 	chrXV 	759006	759099	0.807720044
YOR222W 	chrXV 	759100	759212	0.327167275
YOR222W 	chrXV 	759224	759278	0.816533298
YOR230W 	chrXV 	770666	770757	0.552570728
YOR230W 	chrXV 	770758	770831	0.721506123
YOR230W 	chrXV 	770832	770925	0.72497721
YOR230W 	chrXV 	770926	771018	0.311148025
YOR230W 	chrXV 	771019	771109	0.659219806
YOR230W 	chrXV 	771110	771215	0.559662633
YOR230W 	chrXV 	771216	771307	0.506179463
YOR230W 	chrXV 	771308	771408	0.46244855
YOR230W 	chrXV 	771409	771508	0.696277223
YOR230W 	chrXV 	771513	771612	0.66905718
YOR230W 	chrXV 	771618	771728	0.557492321
YOR230W 	chrXV 	771729	771825	0.761739724
YOR230W 	chrXV 	771828	771923	0.705292517
YOR230W 	chrXV 	771924	772006	0.706809981
YOR230W 	chrXV 	772007	772101	0.641069286
YOR230W 	chrXV 	772104	772207	0.533023666
YOR232W 	chrXV 	774459	774544	0.757334149
YOR232W 	chrXV 	774551	774642	0.243075559
YOR232W 	chrXV 	774643	774735	0.850967611
YOR232W 	chrXV 	774737	774818	0.646767436
YOR232W 	chrXV 	774821	774906	0.758985307
YOR232W 	chrXV 	774911	775022	0.74615517
YOR232W 	chrXV 	775024	775115	0.749200164
YOR232W 	chrXV 	775116	775204	0.648258519
YOR232W 	chrXV 	775205	775296	0.723988197
YOR239W 	chrXV 	784807	784898	0.638849357
YOR239W 	chrXV 	784899	784974	0.713020082
YOR239W 	chrXV 	784978	785066	0.273507061
YOR239W 	chrXV 	785069	785142	0.788099065
YOR239W 	chrXV 	785144	785232	0.707634505
YOR239W 	chrXV 	785236	785329	0.744397339
YOR239W 	chrXV 	785330	785412	0.370148262
YOR239W 	chrXV 	785413	785491	0.468642798
YOR239W 	chrXV 	785492	785560	0.771984827
YOR239W 	chrXV 	785561	785633	0.565663899
YOR239W 	chrXV 	785634	785736	0.364580275
YOR239W 	chrXV 	785739	785831	0.601199544
YOR239W 	chrXV 	785832	785926	0.660599622
YOR239W 	chrXV 	785928	786025	0.743319289
YOR239W 	chrXV 	786026	786113	0.577839222
YOR239W 	chrXV 	786117	786209	0.743382675
YOR239W 	chrXV 	786211	786302	0.739254257
YOR239W 	chrXV 	786303	786401	0.262904161
YOR239W 	chrXV 	786403	786498	0.434702601
YOR239W 	chrXV 	786501	786603	0.648532893
YOR239W 	chrXV 	786604	786693	0.66805044
YOR239W 	chrXV 	786694	786785	0.619347729
YOR239W 	chrXV 	786786	786901	0.726593631
YOR241W 	chrXV 	787075	787171	0.44201481
YOR241W 	chrXV 	787173	787266	0.725314612
YOR241W 	chrXV 	787267	787370	0.431728853
YOR241W 	chrXV 	787371	787457	0.558970988
YOR241W 	chrXV 	787459	787559	0.651444443
YOR241W 	chrXV 	787560	787657	0.695812352
YOR241W 	chrXV 	787658	787762	0.747190987
YOR241W 	chrXV 	787763	787862	0.595791301
YOR241W 	chrXV 	787867	787942	0.625917893
YOR241W 	chrXV 	787943	788044	0.697818039
YOR241W 	chrXV 	788047	788135	0.588817252
YOR241W 	chrXV 	788138	788233	0.297088963
YOR241W 	chrXV 	788235	788329	0.540874361
YOR241W 	chrXV 	788331	788424	0.463228728
YOR241W 	chrXV 	788425	788511	0.532980159
YOR241W 	chrXV 	788512	788630	0.55018918
YOR241W 	chrXV 	788632	788736	0.642304679
YOR241W 	chrXV 	788739	788848	0.701112235
YOR244W 	chrXV 	792474	792562	0.707081025
YOR244W 	chrXV 	792566	792654	0.246505989
YOR244W 	chrXV 	792656	792736	0.434342653
YOR244W 	chrXV 	792737	792813	0.570506497
YOR244W 	chrXV 	792814	792905	0.471230688
YOR244W 	chrXV 	792906	792989	0.611736477
YOR244W 	chrXV 	792991	793082	0.512519211
YOR244W 	chrXV 	793083	793180	0.399046059
YOR244W 	chrXV 	793181	793278	0.623699556
YOR244W 	chrXV 	793279	793387	0.732042105
YOR244W 	chrXV 	793395	793492	0.336910529
YOR244W 	chrXV 	793496	793602	0.507429506
YOR244W 	chrXV 	793603	793686	0.59417597
YOR244W 	chrXV 	793687	793777	0.289070198
YOR244W 	chrXV 	793780	793862	0.532170953
YOR244W 	chrXV 	793863	793952	0.505497106
YOR247W 	chrXV 	797434	797537	0.769757949
YOR247W 	chrXV 	797539	797637	0.740161129
YOR247W 	chrXV 	797639	797738	0.804766111
YOR247W 	chrXV 	797741	797820	0.685209274
YOR247W 	chrXV 	797822	797900	0.712927108
YOR247W 	chrXV 	797903	797983	0.831357664
YOR247W 	chrXV 	797984	798073	0.6301662
YOR247W 	chrXV 	798074	798159	0.74345126
YOR247W 	chrXV 	798160	798242	0.48713548
YOR247W 	chrXV 	798243	798335	0.607664748
YOR247W 	chrXV 	798336	798452	0.686276164
YOR247W 	chrXV 	798458	798552	0.95232623
YOR247W 	chrXV 	798560	798616	0.41344116
YOR252W 	chrXV 	803636	803718	0.683468479
YOR252W 	chrXV 	803722	803809	0.789807481
