Ensembl Gene ID	Ensembl Transcript ID	GO Term Name	GO Term Accession	GO Term Definition	GOSlim GOA Description
YLR249W	YLR249W	ATPase activity	GO:0016887	"Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]"	rRNA binding
YLR249W	YLR249W	ATPase activity	GO:0016887	"Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]"	translational elongation
YLR249W	YLR249W	ATPase activity	GO:0016887	"Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]"	ribosome
YLR249W	YLR249W	ATPase activity	GO:0016887	"Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]"	ATPase activity
YLR249W	YLR249W	ATPase activity	GO:0016887	"Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]"	hydrolase activity
YLR249W	YLR249W	ATPase activity	GO:0016887	"Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]"	"translation factor activity, RNA binding"
YLR249W	YLR249W	ATPase activity	GO:0016887	"Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction. [EC:3.6.1.3, GOC:jl]"	molecular_function
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	cellular_component
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	biological_process
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	ion binding
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	RNA binding
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	cytoplasm
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	rRNA binding
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	translational elongation
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	ribosome
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	ATPase activity
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	hydrolase activity
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	"translation factor activity, RNA binding"
YLR249W	YLR249W	nucleotide binding	GO:0000166	"Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose. [GOC:mah, ISBN:0198547684]"	molecular_function
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	cellular_component
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	biological_process
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	ion binding
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	RNA binding
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	cytoplasm
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	rRNA binding
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	translational elongation
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	ribosome
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	ATPase activity
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	hydrolase activity
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	"translation factor activity, RNA binding"
YLR249W	YLR249W	ATP binding	GO:0005524	"Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator. [ISBN:0198506732]"	molecular_function
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	cellular_component
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	biological_process
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	ion binding
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	RNA binding
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	cytoplasm
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	rRNA binding
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	translational elongation
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	ribosome
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	ATPase activity
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	hydrolase activity
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	"translation factor activity, RNA binding"
YLR249W	YLR249W	RNA binding	GO:0003723	Interacting selectively and non-covalently with an RNA molecule or a portion thereof. [GOC:mah]	molecular_function
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	cellular_component
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	biological_process
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	ion binding
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	RNA binding
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	cytoplasm
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	rRNA binding
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	translational elongation
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	ribosome
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	ATPase activity
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	hydrolase activity
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	"translation factor activity, RNA binding"
YLR249W	YLR249W	rRNA binding	GO:0019843	Interacting selectively and non-covalently with ribosomal RNA. [GOC:jl]	molecular_function
YLR249W	YLR249W	translational termination	GO:0006415	"The process resulting in the release of a polypeptide chain from the ribosome, usually in response to a termination codon (UAA, UAG, or UGA in the universal genetic code). [GOC:hjd, ISBN:019879276X]"	cellular_component
YLR249W	YLR249W	translational termination	GO:0006415	"The process resulting in the release of a polypeptide chain from the ribosome, usually in response to a termination codon (UAA, UAG, or UGA in the universal genetic code). [GOC:hjd, ISBN:019879276X]"	biological_process
